Employee_ID,Department,Job_Role,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition
529,Marketing,Marketing Manager,High School,34,1,null,66,2023-02-11,No
882,hr,HR Specialist,Master's,55,0,4688.18,66,2024-11-10,No
189,HR,HR Manager,master,30,0,5279.84,66,2024-08-15,No
252,Marketing,Content Specialist,Bachelor,40,1,4789.55,81,2023-07-26,No
72,Engineeering,Software Engineer,Bachelor,28,2,3296.54,38,2022-11-27,No
102,engineering,Software Engineer,Bachelor,37,1,null,63,2023-09-02,Yes
789,Marketing,Marketing Manager,High School,33,10,5458.09,91,2014-09-06,No
946,SALES,Sales Manager,Master,58,2,5480.57,73,2022-10-21,No
398,FINANCE,Accountant,Bachelor's,27,0,3555.2,82,2024-08-11,Yes
888,Sales ,Sales Manager,Bachelor,43,7,5701.6,59,2017-10-04,No
566,Sales,Account Rep,bachelor,37,5,4915.31,48,2019-03-18,No
668,Sales,Sales Executive,Master,40,2,NA,93,2022-06-04,No
996,Engineeering,QA Engineer,Bachelor,51,0,3142.52,90,2024-11-27,No
772,Sales,Sales Executive,Master's,37,5,6181.97,88,2019-06-11,No
331,Engineering,Senior Engineer,Master,21,NA,3767.41,65,2017-06-27,No
453,HR,HR Specialist,PhD,39,0,NA,65,2024-01-18,No
599,Sales ,Sales Executive,High School,44,1,2944.51,83,2023-01-17,Yes
735,Sales,Sales Executive,Bachelor's,4,NA,5983.57,59,2018-04-15,No
366,Finance,Accountant,Bachelor,21,N/A,3799.35,63,2024-04-13,Yes
282,Sales,Sales Manager,Bachelor,45,5,5877.57,80,2019-01-17,No
867,Sales,Account Rep,Master,34,0,4697.13,75,2024-12-12,No
782,engineering,QA Engineer,HS,37,4,4473.91,79,2020-10-13,No
814,Marketing,Marketing Analyst,Bachelor,27,0,3745.66,92,2024-09-19,No
854,Marketing ,Marketing Analyst,high school,31,0,2932.07,61,2024-02-18,Yes
464,Marketing,Marketing Analyst,bachelor,31,1,3869.51,67,2023-06-18,Yes
800,marketing,Marketing Manager,bachelor,34,13,9661.4,58,2011-06-25,No
208,Engineering,QA Engineer,HS,33,?,3888.78,88,2023-11-11,No
514,Finance,Accountant,Bachelor's,30,7,5793.83,71,2017-09-16,No
219,Sales ,Account Rep,PhD,43,0,4704.39,77,2024-03-02,No
240,Marketing,Marketing Manager,Bachelor,34,0,2988.34,68,2024-01-17,Yes
964,Marketing ,Content Specialist,bachelor,33,11,6131.63,52,2013-01-01,No
356,sales,Account Rep,Bachelor,36,5,5932.51,57,2019-07-14,No
565,Sales,Account Rep,Master,35,3,5320.05,72,2021-07-09,No
193,FINANCE,Finance Manager,Master,41,1,4650.98,76,2023-09-01,Yes
281,Engineering,QA Engineer,Master,27,1,5540.93,98,2023-01-21,Yes
192,Sales,Account Rep,High School,22,0,3149.39,74,2024-09-19,No
408,Marketing,Marketing Analyst,High School,38,1,3946.57,54,2023-09-23,No
431,Finance,Finance Manager,Bachelor,35,3,3631.26,77,2021-07-27,Yes
686,HR,HR Manager,Bachelor,37,1,4101.09,64,2023-09-17,No
133,Sales ,Sales Manager,Bachelor,37,4,6489.87,72,2020-10-04,No
708,Engineering,QA Engineer,Bachelor,35,5,4865.15,75,2019-03-15,No
524,finance,Finance Manager,bachelor,32,2,3827.04,68,2022-05-11,No
253,Engineering,Software Engineer,Bachelor,31,25,8807.73,55,2005-06-21,No
721,HR,HR Specialist,Bachelor,40,2,5777.41,59,2022-07-08,No
552,Sales,Sales Manager,Bachelor's,41,1,3888.78,86,2023-04-27,No
264,HR,HR Specialist,Bachelor,4,0,2803.95,70,2024-10-06,Yes
71,Finance,Accountant,Bachelor,37,1,3813.51,59,2023-09-21,No
273,Engineering,Software Engineer,Master,32,3,6759.84,81,2021-04-18,No
113,Sales,Sales Manager,master,34,12,7479.38,92,2012-09-18,No
328,Marketing,Marketing Analyst,High School,26,0,2358.94,77,2024-02-01,No
116,Engineering,Senior Engineer,High School,42,1,3011.27,100,2023-03-03,Yes
324,MARKETING,Marketing Analyst,High School,40,4,2975.57,53,2020-04-12,No
38,FINANCE,Accountant,PhD,33,7,7814.6,72,2017-08-10,No
868,MARKETING,Marketing Analyst,Bachelor,27,1,4196.46,51,2023-08-13,No
424,Engineering,Software Engineer,High School,35,2,4377.58,93,2022-11-15,Yes
906,MARKETING,Marketing Analyst,Bachelor,55,3,3538.86,71,2021-04-19,No
835,Sales,Sales Manager,Bachelor,38,2,3532.25,71,2022-03-04,Yes
948,Engineering,QA Engineer,bachelor,43,6,5411.22,78,2018-04-12,No
516,Marketing,Marketing Manager,Master's,42,1,5145.76,57,2023-05-19,No
531,Marketing,Marketing Manager,Bachelor,52,11,6318.16,86,2013-08-11,Yes
603,HR,HR Specialist,phd,30,2,7320.74,57,2022-04-15,Yes
755,Marketing,Marketing Manager,Bachelor's,33,?,4489.92,94,2024-05-09,No
654,Engineering,QA Engineer,Master,40,6,6197.29,67,2018-01-10,No
279,Engineering,QA Engineer,high school,34,0,3785.09,63,2024-04-02,Yes
840,Marketing,Marketing Analyst,PhD,44,5,N/A,65,2019-03-07,No
695,SALES,Account Rep,Ph.D.,30,0,7626.83,70,2024-12-13,No
3,Sales ,Account Rep,bachelor,34,3,3577.61,73,2021-07-18,No
230,sales,Account Rep,Master,36,6,NA,70,2018-03-06,No
504,Human Resources,HR Manager,Master,29,8,8564.48,54,2016-10-18,No
991,Engineering,QA Engineer,Master,33,2,6394.98,75,2022-06-26,No
869,Engineering,Senior Engineer,Bachelor,42,2,5229.79,51,2022-09-14,Yes
915,Finance,Finance Manager,master,21,10,8564.61,88,2014-10-14,No
619,engineering,Software Engineer,Master,26,2,4659.39,68,2022-03-24,No
200,Marketing,Content Specialist,Master,34,2,5599.99,69,2022-05-17,No
372,Engineering,Senior Engineer,Bachelor,25,21,9591.23,66,2005-07-09,No
917,Engineering,Software Engineer,High School,30,4,4950.75,79,2020-09-27,No
955,HR,Recruiter,Bachelor,47,2,4419.22,62,2022-12-19,No
438,Engineeering,Software Engineer,bachelor,29,0,,65,2024-10-26,No
656,Engineering,Software Engineer,Bachelor,43,0,4084.2,81,2024-02-01,No
66,finance,Accountant,high school,34,3,4293.33,,2021-06-25,No
308,Sales,Account Rep,bachelor,24,1,3354.01,65,2023-02-19,No
41,Marketing,Marketing Manager,Bachelor,34,2,3755.55,49,2022-05-11,Yes
591,Engineering,Senior Engineer,Bachelor,31,2,3461.73,63,2022-07-17,No
795,Finance ,Finance Manager,Master,32,0,6034.21,71,2024-11-08,No
697,Engineering,Senior Engineer,Master,24,3,4761.48,74,2021-09-23,No
505,Sales,Sales Manager,Bachelor,21,0,,82,2024-03-20,No
542,Sales,Sales Manager,phd,22,3,7834.41,75,2021-03-27,No
50,Engineering,QA Engineer,Bachelor,50,7,5537.75,81,2017-08-05,No
604,engineering,Senior Engineer,Master,33,4,5580.69,80,2020-11-25,No
274,H.R.,HR Manager,Master,25,2,4751.14,72,2022-04-15,No
745,Finance,Finance Manager,Bachelor,57,3,4474.04,61,2021-03-26,No
702,HR,HR Specialist,PhD,40,1,6591.78,63,2023-06-17,No
687,Sales ,Sales Executive,bachelor,32,11,6852.9,73,2013-03-06,Yes
865,Engineering,QA Engineer,Bachelor,37,4,37099.71,,2020-03-13,No
178,Finance ,Financial Analyst,High School,38,1,3558.57,66,2023-01-24,No
301,Marketing ,Content Specialist,Bachelor's,35,7,6356.71,64,2017-12-08,No
38,Finance,Accountant,PhD,33,7,7814.6,72,2017-08-10,No
354,Finance,Financial Analyst,High School,27,3,3961.68,75,2021-06-04,No
203,hr,HR Manager,master,28,N/A,5772.62,83,2021-03-15,No
237,Engineeering,Software Engineer,Bachelor,36,6,4509.63,58,2018-08-04,No
150,Marketing,Marketing Manager,bachelor,32,3,4141.53,51,2021-05-09,Yes
725,Finance,Finance Manager,Master's,31,0,47818.71,63,2024-12-26,No
448,Marketing ,Marketing Manager,High School,35,1,2551.78,65,2023-06-04,Yes
218,Marketing ,Marketing Manager,Master,21,0,4100.41,55,2024-08-03,No
723,FINANCE,Finance Manager,Master,34,1,4527.9,,2023-06-10,No
474,Engineering,QA Engineer,Bachelor,53,3,4666.16,83,2021-02-03,No
588,Sales,Sales Manager,High School,21,0,1909.13,56,2024-09-10,No
653,engineering,Software Engineer,Bachelor,34,3,3611.21,79,2021-07-01,No
733,Finance,Finance Manager,Master,33,7,66020.58,45,2017-06-07,Yes
303,Engineeering,QA Engineer,High School,39,,3175.44,78,2021-04-07,No
914,Sales,Sales Executive,Bachelor,40,3,5241.71,58,2021-09-18,No
978,Engineering,Software Engineer,Master's,21,2,6227.94,91,2022-04-23,No
717,Sales,Sales Executive,Bachelor,32,9,6160.33,70,2015-06-05,No
986,Engineering,QA Engineer,Master,43,1,N/A,73,2023-07-25,No
389,Sales,Sales Executive,Bachelor,40,1,3259.45,59,2023-02-19,No
479,marketing,Marketing Manager,High School,29,1,3052.87,78,2023-10-16,No
492,Marketing,Content Specialist,Master,31,0,,68,2024-01-05,No
423,Finance,Accountant,bachelor,42,3,4633.14,,2021-05-13,No
388,Engineering,Senior Engineer,Master,21,0,4311.22,68,2024-05-03,Yes
860,Finance,Accountant,bachelor,38,5,5303.8,78,2019-11-02,No
391,Engineering,Senior Engineer,high school,38,5,3733.38,79,2019-09-15,Yes
535,Sales,Sales Executive,High School,26,10,5804.7,72,2014-04-10,No
353,Engineering,Software Engineer,Bachelor,25,3,5854.54,65,2021-02-15,No
194,Engineering,QA Engineer,High School,48,5,3832.03,73,2019-02-09,No
236,HR,Recruiter,Master,27,18,9561.98,52,2006-11-15,No
770,HR,HR Specialist,Master,29,5,6937.21,64,2019-03-22,No
890,sales,Sales Manager,Bachelor,33,6,4067.29,59,2018-12-14,No
481,Finance,Financial Analyst,Master's,37,4,6732.58,76,2020-09-11,No
56,Sales,Sales Executive,Bachelor,34,7,5612.66,61,2017-04-25,No
117,Sales,Account Rep,Bachelor,37,5,5540.25,49,2019-04-24,No
97,Marketing,Marketing Analyst,Bachelor,27,8,5943.29,64,2016-09-02,No
142,HR,HR Specialist,Bachelor,49,0,3278.47,72,2024-12-17,No
958,Engineering,Senior Engineer,master,31,0,4478.16,91,2024-05-11,No
918,Engineering,Software Engineer,Bachelor,4,2,4825.33,60,2022-02-27,No
636,Engineering,Software Engineer,Bachelor,21,4,-999,74,2020-09-17,No
598,engineering,Software Engineer,Master,32,1,5572.36,77,2023-07-26,No
674,Human Resources,Recruiter,HS,51,4,3643.9,62,2020-05-09,No
121,HR,Recruiter,Bachelor,21,7,5761.6,53,2017-01-25,No
811,Engineering,QA Engineer,Master,38,1,4077.47,63,2023-12-07,No
473,engineering,Senior Engineer,Bachelor,36,16,8149.43,85,2008-09-08,No
930,Engineering,Software Engineer,Master,41,0,null,73,2024-03-05,Yes
63,Marketing ,Marketing Manager,Ph.D.,29,10,6916.65,78,2014-12-03,No
809,Human Resources,HR Specialist,Master,26,0,2617.54,58,2024-01-10,No
819,Sales,Sales Executive,Bachelor's,29,2,4441.97,,2022-03-11,No
454,marketing,Marketing Analyst,Bachelor,41,1,3957.17,90,2023-12-21,No
780,Marketing,Marketing Manager,Master's,21,1,5444.39,69,2023-07-03,No
415,Sales,Sales Executive,Master,34,2,NA,67,2022-02-10,No
4,Finance ,Accountant,Bachelor,29,1,4523.36,,2023-08-15,No
59,Marketing,Content Specialist,Bachelor's,32,13,6090.25,74,2011-08-06,No
224,engineering,Senior Engineer,bachelor,37,6,5488.08,88,2018-11-23,No
222,HR,HR Manager,bachelor,21,10,7083.85,69,2014-05-07,No
466,Finance,Finance Manager,Bachelor,46,2,4867.93,77,2022-12-12,No
53,Sales,Sales Executive,Bachelor's,31,1,3552.65,71,2023-08-11,No
486,Engineering,Software Engineer,high school,130,3,3471.58,66,2021-06-07,No
969,Engineering,QA Engineer,bachelor,39,4,5032.3,65,2020-03-22,No
709,Engineering,Senior Engineer,phd,36,1,4417.49,70,2023-05-04,Yes
156,engineering,Senior Engineer,Bachelor,30,?,3974.8,83,2023-05-12,No
707,Eng.,Software Engineer,bachelor,39,2,4240.9,74,2022-05-12,No
683,Sales,Sales Executive,bachelor,33,1,5192.02,74,2023-07-23,No
249,Engineeering,Senior Engineer,Master,28,1,4449.53,66,2023-11-04,No
442,Engineering,Software Engineer,Bachelor,28,0,NA,74,2024-02-13,No
904,H.R.,Recruiter,high school,51,8,6313.73,66,2016-06-21,No
118,Engineering,Software Engineer,bachelor,26,2,29220.75,65,2022-06-12,No
569,Engineeering,Software Engineer,Master's,21,1,5113.78,,2023-09-14,No
925,HR,HR Manager,Bachelor's,46,0,3786.0,68,2024-04-13,No
292,HR,Recruiter,Bachelor,39,6,5866.54,81,2018-04-26,No
382,Finance,Accountant,Bachelor,38,7,6544.08,58,2017-12-24,No
952,Engineering,QA Engineer,Bachelor,32,6,6475.11,54,2018-04-21,No
201,HR,Recruiter,Master,33,10,N/A,67,2014-08-08,No
762,sales,Account Rep,Bachelor's,29,4,4830.12,63,2020-01-09,No
963,Marketing,Content Specialist,Master's,40,1,4658.58,80,2023-02-26,No
506,marketing,Content Specialist,Master,36,0,4840.22,68,2024-02-10,No
815,Marketing,Marketing Analyst,Bachelor,39,0,3998.69,65,2024-08-10,Yes
861,ENGINEERING,Senior Engineer,Bachelor,34,5,5366.96,73,2019-11-16,Yes
341,marketing,Marketing Manager,High School,42,0,3744.93,67,2024-12-25,No
155,Engineering,Software Engineer,bachelor,28,4,5548.73,52,2020-10-08,No
916,Engineering,Software Engineer,bachelor,21,2,3480.24,81,2022-06-23,No
595,Sales,Account Rep,Bachelor,32,9,34797.06,62,2015-03-08,No
777,hr,Recruiter,Master,33,1,5873.75,43,2023-06-07,No
838,finance,Finance Manager,master,22,1,4472.97,68,2023-12-03,No
323,Sales,Sales Executive,Bachelor,32,4,3626.06,81,2020-03-24,No
643,Marketing,Marketing Manager,Bachelor,37,1,5123.76,62,2023-09-26,No
624,Finance,Financial Analyst,Master,31,11,7366.22,,2013-12-10,No
83,Sales,Sales Executive,Bachelor,26,4,5408.0,100,2020-05-26,No
621,Finance,Financial Analyst,High School,40,6,5037.39,68,2018-08-06,No
465,Marketing,Marketing Manager,Master's,31,10,5565.21,58,2014-11-09,Yes
761,HR,HR Manager,PhD,55,10,8623.87,73,2014-09-02,No
599,Sales ,Sales Executive,High School,44,1,2944.51,83,2023-01-17,Yes
334,Sales,Account Rep,bachelor,26,6,4058.72,88,2018-01-03,No
11,FINANCE,Accountant,Master,31,9,-999,82,2015-09-03,Yes
471,engineering,QA Engineer,Bachelor,22,1,2771.14,61,2023-09-08,Yes
33,Sales,Account Rep,Bachelor,21,4,5604.16,90,2020-03-09,No
819,Sales,Sales Executive,Bachelor's,29,2,4441.97,,2022-03-11,No
934,Human Resources,HR Manager,High School,31,3,4017.02,68,2021-03-13,No
383,Engineering,QA Engineer,Bachelor,38,1,3733.12,62,2023-04-17,No
726,Sales,Account Rep,Master,45,8,4041.11,70,2016-04-27,No
631,Marketing,Marketing Analyst,HS,21,1,3375.55,73,2023-08-09,No
959,Marketing,Marketing Analyst,High School,21,3,3737.77,57,2021-07-23,No
968,Sales,Sales Executive,PhD,38,0,6118.77,61,2024-07-27,Yes
379,Marketing,Marketing Analyst,Ph.D.,39,?,7782.24,85,2020-11-14,Yes
90,Marketing,Content Specialist,Bachelor,33,2,4351.38,84,2022-07-12,No
214,Sales,Sales Executive,Bachelor,41,1,4211.53,93,2023-05-22,No
987,Engineeering,Senior Engineer,Bachelor's,25,2,4282.83,73,2022-06-26,No
134,Marketing,Marketing Analyst,Bachelor,40,0,3247.56,78,2024-07-24,No
347,SALES,Account Rep,Bachelor,22,4,4438.99,78,2020-02-05,No
670,Engineering,Software Engineer,Bachelor,28,0,30291.57,76,2024-01-10,No
8,Engineering,QA Engineer,Master,31,3,5931.19,51,2021-03-01,No
658,MARKETING,Marketing Analyst,Bachelor,31,0,3677.93,82,2024-04-16,No
321,FINANCE,Accountant,Bachelor,41,3,5258.69,64,2021-01-10,No
832,Eng.,Senior Engineer,Bachelor,46,1,3830.23,74,2023-12-13,No
188,Engineering,Software Engineer,High School,29,5,4796.4,,2019-02-26,No
553,HR,HR Manager,Bachelor,42,4,NA,69,2020-01-16,No
305,Engineering,Senior Engineer,High School,36,0,3009.25,67,2024-08-10,No
32,finance,Accountant,Bachelor,46,6,5654.8,85,2018-08-10,No
652,Marketing,Marketing Analyst,Bachelor,37,6,5858.94,65,2018-03-18,No
241,FINANCE,Finance Manager,Bachelor,36,2,?,78,2022-12-11,No
880,Finance,Accountant,PhD,27,1,5984.65,71,2023-10-12,No
175,Sales,Sales Manager,Bachelor,36,1,3915.67,82,2023-06-12,No
246,Sales,Account Rep,PhD,22,1,5608.16,81,2023-11-18,No
57,Human Resources,HR Specialist,Bachelor,130,3,5674.04,47,2021-04-26,No
799,Engineering,Software Engineer,Master,34,1,5142.23,87,2023-10-09,No
146,Sales ,Sales Manager,Bachelor,40,4,6077.43,75,2020-07-20,No
91,Engineeering,Software Engineer,master,21,8,,58,2016-11-23,No
393,sales,Sales Executive,Bachelor's,31,0,4057.01,,2024-08-09,No
311,Sales,Sales Executive,Bachelor's,37,10,6223.04,61,2014-08-21,No
360,Engineeering,Software Engineer,Master,30,5,5333.85,76,2019-04-09,No
94,Sales,Sales Executive,Master,46,11,NA,69,2013-11-13,No
738,Sales,Sales Manager,Master,28,4,5376.0,59,2020-10-18,No
930,Engineering,Software Engineer,Master,41,0,null,73,2024-03-05,Yes
377,HR,HR Manager,Bachelor,42,0,3585.51,63,2024-07-16,Yes
244,MARKETING,Marketing Analyst,master,21,1,6085.5,74,2023-10-08,Yes
875,engineering,Senior Engineer,Master,21,4,4578.9,86,2020-09-09,No
88,finance,Financial Analyst,master,42,4,6978.72,84,2020-10-15,Yes
215,Marketing,Marketing Analyst,Master,34,0,5270.67,71,2024-04-06,No
445,Engineering,Senior Engineer,Ph.D.,21,2,NA,67,2022-04-08,No
174,Engineering,Software Engineer,High School,33,1,,60,2023-09-04,No
426,MARKETING,Content Specialist,master,32,7,4915.36,84,2017-08-22,No
823,Marketing,Content Specialist,Bachelor,25,4,5773.32,66,2020-05-16,No
119,Engineering,Software Engineer,Master,37,0,4987.69,75,2024-06-15,No
120,hr,HR Manager,High School,31,1,3760.42,68,2023-01-08,Yes
677,Finance,Financial Analyst,Bachelor,35,0,3666.41,96,2024-06-17,Yes
1,Eng.,QA Engineer,Master,26,2,5201.3,61,2022-05-02,No
395,Engineering,Software Engineer,master,23,2,5579.43,63,2022-05-19,No
402,Engineeering,QA Engineer,Master,47,7,7746.88,84,2017-01-24,No
405,Engineering,Software Engineer,Bachelor,29,2,,73,2022-05-22,No
657,Finance,Finance Manager,bachelor,26,6,4866.34,78,2018-07-16,No
664,Eng.,Software Engineer,PhD,26,0,6044.4,80,2024-08-03,No
163,marketing,Content Specialist,bachelor,36,5,3749.0,75,2019-02-15,Yes
115,Engineering,Senior Engineer,bachelor,47,2,4993.43,53,2022-08-23,No
151,Marketing,Content Specialist,Master,35,6,6302.88,53,2018-12-06,No
626,Finance,Financial Analyst,bachelor,36,10,5043.12,91,2014-08-15,No
628,Sales,Sales Executive,Bachelor,25,5,6029.67,95,2019-11-01,Yes
774,hr,Recruiter,Bachelor,4,4,5160.23,82,2020-03-01,No
369,Marketing,Marketing Manager,Bachelor,27,0,3651.04,,2024-11-27,No
544,FINANCE,Accountant,high school,25,1,3106.45,89,2023-01-14,No
478,Sales,Account Rep,Bachelor,35,4,5100.22,69,2020-07-13,No
533,Sales,Sales Executive,High School,29,7,4857.52,100,2017-04-12,No
513,Engineering,Senior Engineer,Master,28,1,4486.51,54,2023-10-17,Yes
861,Engineering,Senior Engineer,Bachelor,34,5,5366.96,73,2019-11-16,Yes
134,Marketing,Marketing Analyst,Bachelor,40,0,3247.56,78,2024-07-24,No
259,Eng.,QA Engineer,Bachelor,25,13,6999.02,77,2011-04-12,No
625,Engineering,Software Engineer,Bachelor's,27,6,6809.49,50,2018-11-07,Yes
898,finance,Finance Manager,Bachelor's,27,N/A,3433.55,60,2023-06-09,Yes
136,sales,Sales Manager,Bachelor's,37,5,3824.21,76,2019-08-19,No
617,SALES,Sales Manager,phd,27,2,N/A,88,2022-05-22,No
982,Marketing,Marketing Analyst,Master,47,2,4750.97,83,2022-02-07,No
704,Engineeering,Software Engineer,Bachelor,38,5,6211.25,86,2019-03-23,No
593,Finance,Financial Analyst,bachelor,24,0,3177.62,66,2024-06-02,No
846,SALES,Sales Executive,master,46,7,5924.35,76,2017-01-09,No
502,finance,Financial Analyst,Master's,43,0,5091.12,61,2024-02-18,No
539,Engineering,QA Engineer,Master,47,,6327.01,58,2019-04-14,No
713,SALES,Sales Manager,Bachelor,31,-999,4004.48,82,2023-12-26,No
582,Engineering,Senior Engineer,Master,28,3,5480.72,85,2021-11-25,Yes
344,MARKETING,Marketing Analyst,Bachelor,21,0,3880.82,65,2024-07-16,No
752,Finance,Financial Analyst,High School,40,1,3006.31,62,2023-03-12,No
663,Human Resources,HR Specialist,Bachelor,31,5,5940.08,65,2019-02-24,No
294,Sales,Account Rep,Master's,36,6,5856.65,79,2018-06-16,No
365,marketing,Marketing Analyst,PhD,35,1,6715.73,81,2023-02-11,No
669,Finance,Accountant,High School,29,3,3879.72,78,2021-02-09,No
15,SALES,Sales Executive,Bachelor,26,7,5614.02,60,2017-04-27,Yes
87,marketing,Marketing Manager,High School,41,13,5692.69,79,2011-12-16,No
371,Human Resources,HR Manager,bachelor,32,1,4466.04,79,2023-10-23,No
166,engineering,Senior Engineer,Bachelor,29,?,4218.87,89,2023-10-26,Yes
935,Engineering,Software Engineer,Bachelor,45,2,3244.52,,2022-02-13,No
336,Sales,Account Rep,Bachelor,29,7,N/A,64,2017-09-16,No
60,H.R.,Recruiter,Bachelor,36,7,4792.68,79,2017-12-15,No
355,finance,Finance Manager,Master's,39,?,6720.56,70,2020-11-16,Yes
425,SALES,Sales Manager,Master,36,2,,45,2022-01-12,No
293,HR,HR Specialist,Bachelor,41,6,5137.75,83,2018-09-24,No
42,Finance,Finance Manager,PhD,38,3,6312.66,94,2021-06-03,No
330,Sales,Sales Manager,Bachelor,37,1,2916.68,84,2023-01-22,No
615,hr,Recruiter,Master,37,0,5798.65,56,2024-02-26,No
430,sales,Account Rep,bachelor,24,7,4114.35,63,2017-06-13,No
80,Engineering,Senior Engineer,Master,21,14,7857.98,75,2010-11-14,No
29,Engineering,Senior Engineer,Master,37,3,62322.75,53,2021-05-22,No
255,sales,Account Rep,master,34,2,4539.84,79,2022-08-15,No
797,Sales,Account Rep,High School,27,5,3575.01,58,2019-09-08,No
459,Eng.,QA Engineer,Bachelor's,34,0,3443.0,69,2024-07-20,No
384,FINANCE,Finance Manager,Bachelor,45,2,4401.43,72,2022-03-13,No
314,hr,HR Specialist,bachelor,52,0,2610.39,,2024-10-08,Yes
85,marketing,Marketing Manager,Bachelor,34,0,3902.05,65,2024-11-02,No
575,sales,Sales Manager,Master's,26,1,4642.03,53,2023-10-05,Yes
137,finance,Financial Analyst,High School,51,0,2442.98,79,2024-01-22,Yes
112,Engineeering,Senior Engineer,Bachelor,34,0,3646.56,70,2024-06-07,Yes
195,Engineering,QA Engineer,Bachelor,29,2,4812.82,82,2022-05-05,No
179,SALES,Sales Manager,bachelor,51,1,4621.25,69,2023-06-16,Yes
939,Sales,Sales Executive,HS,29,1,3580.66,52,2023-02-21,No
497,SALES,Sales Manager,high school,32,3,4181.01,51,2021-01-26,No
130,Engineering,Software Engineer,Bachelor,22,0,3122.56,75,2024-02-14,No
338,Sales,Sales Executive,Bachelor,31,1,3992.62,77,2023-05-22,No
609,Finance,Financial Analyst,Master,44,1,4898.51,51,2023-01-02,No
125,Engineering,Senior Engineer,bachelor,38,14,6146.51,75,2010-05-15,No
105,Marketing,Content Specialist,Bachelor,33,11,5346.5,87,2013-02-15,No
227,Finance ,Finance Manager,Master,33,1,6551.13,89,2023-07-21,Yes
269,Sales,Account Rep,Master,36,6,6581.47,38,2018-12-17,No
153,Sales,Account Rep,bachelor,47,0,4252.59,53,2024-05-21,No
585,hr,HR Specialist,bachelor,37,1,3864.43,59,2023-08-06,No
104,Sales,Sales Manager,Master's,29,13,7375.1,76,2011-07-11,No
594,Finance,Accountant,Bachelor,21,4,4848.07,62,2020-11-14,No
273,ENGINEERING,Software Engineer,Master,32,3,6759.84,81,2021-04-18,No
977,Marketing,Marketing Analyst,Bachelor's,39,1,4294.05,60,2023-10-21,Yes
228,marketing,Marketing Analyst,Bachelor,41,4,6413.62,67,2020-01-05,No
937,FINANCE,Finance Manager,bachelor,42,2,5340.41,41,2022-11-23,No
302,Human Resources,HR Specialist,Bachelor,35,3,3778.36,79,2021-08-16,No
276,Sales,Account Rep,Bachelor,25,1,4687.25,66,2023-07-14,No
127,SALES,Sales Executive,Bachelor's,38,3,5225.92,60,2021-09-01,No
406,SALES,Sales Manager,Master,42,1,5973.93,81,2023-09-05,No
684,Marketing,Content Specialist,Bachelor,41,6,6256.33,82,2018-07-01,No
943,Eng.,QA Engineer,Bachelor's,31,4,5323.08,82,2020-12-26,No
37,Engineering,Software Engineer,Bachelor,43,6,5929.37,63,2018-05-03,No
140,HR,HR Specialist,Bachelor,36,0,3367.35,72,2024-11-21,No
304,Engineering,Software Engineer,Master's,35,0,4320.28,69,2024-02-27,Yes
268,HR,Recruiter,PhD,43,7,8406.35,59,2017-01-10,No
534,Sales,Account Rep,Bachelor,44,0,3005.32,64,2024-06-19,Yes
546,Marketing,Marketing Analyst,High School,33,4,3614.2,69,2020-08-10,No
213,Marketing,Marketing Analyst,Bachelor,50,2,3707.0,75,2022-10-19,No
469,HR,HR Manager,PhD,46,NA,6490.24,51,2018-06-10,No
199,Finance,Financial Analyst,Bachelor,23,3,,85,2021-08-11,Yes
673,HR,Recruiter,PhD,38,0,5801.9,87,2024-04-10,Yes
528,Engineering,Software Engineer,bachelor,31,1,4041.82,82,2023-08-20,No
676,Sales ,Sales Executive,High School,26,12,7606.01,76,2012-03-12,No
975,Engineeering,Software Engineer,Master,44,0,,78,2024-02-04,No
242,Eng.,QA Engineer,High School,33,15,7305.57,65,2009-02-17,No
343,Engineering,Senior Engineer,Bachelor,25,9,6897.99,82,2015-12-13,Yes
550,Sales,Sales Executive,bachelor,37,4,4284.73,72,2020-05-09,No
387,engineering,Software Engineer,master,31,0,6557.88,65,2024-09-02,No
911,Finance,Finance Manager,master,34,5,7038.58,67,2019-04-25,No
207,Engineeering,Senior Engineer,Bachelor,45,-999,4060.62,68,2024-08-07,No
296,Engineering,QA Engineer,Master,29,5,7022.31,,2019-05-10,No
696,Marketing,Marketing Analyst,Bachelor,32,3,4540.9,67,2021-01-20,No
818,Engineering,QA Engineer,PhD,34,1,5763.81,79,2023-02-17,No
74,Engineering,Software Engineer,Bachelor,38,1,3222.16,,2023-01-13,No
793,HR,Recruiter,Bachelor,37,-999,4174.88,75,2023-03-19,No
105,Marketing,Content Specialist,Bachelor,33,11,5346.5,87,2013-02-15,No
734,Engineering,Software Engineer,Bachelor,22,3,3565.03,51,2021-10-15,No
756,SALES,Account Rep,HS,36,1,?,94,2023-05-10,No
703,Marketing,Content Specialist,Master,35,6,4741.72,65,2018-04-06,No
17,Engineering,QA Engineer,Bachelor,28,16,7188.72,51,2008-12-05,No
440,HR,HR Specialist,Master,33,2,5862.1,100,2022-09-04,No
92,Sales,Account Rep,High School,21,0,4168.97,64,2024-09-10,No
89,Sales,Sales Executive,Bachelor,25,10,7295.23,85,2014-02-27,No
451,Sales ,Account Rep,Bachelor,39,1,3063.7,72,2023-03-11,No
718,Marketing,Marketing Manager,Bachelor,42,0,4403.41,52,2024-12-13,No
